City,URL,Latitude,Longitude,Timezone,Error
kyzyl-korgon,https://wetter.com/kirgisistan/kyzyl-korgon/KG1527722.html,40.1875,73.4861,Asia/Bishkek,
imeni-chapayeva,https://wetter.com/kirgisistan/imeni-chapayeva/KG1528302.html,40.2773,72.6383,Asia/Bishkek,
osch,https://wetter.com/kirgisistan/osch/KG1527534.html,40.5283,72.7985,Asia/Bishkek,
kyrgyz-chek,https://wetter.com/kirgisistan/kyrgyz-chek/KG1527388.html,40.5538,72.8772,Asia/Bishkek,
myrsa-ake,https://wetter.com/kirgisistan/myrsa-ake/KG1527620.html,40.7529,73.4153,Asia/Bishkek,
karool,https://wetter.com/kirgisistan/karool/KG1528126.html,40.7367,73.2476,Asia/Bishkek,
nura,https://wetter.com/kirgisistan/nura/KG1222586.html,39.6456,73.8719,Asia/Bishkek,
kerkidan,https://wetter.com/kirgisistan/kerkidan/KG1527956.html,40.3976,72.0953,Asia/Bishkek,
oesgoen,https://wetter.com/kirgisistan/oesgoen/KG1527513.html,40.7699,73.3007,Asia/Bishkek,
kashka-terek,https://wetter.com/kirgisistan/kashka-terek/KG1528034.html,40.7746,73.2092,Asia/Bishkek,
basch-bulak,https://wetter.com/kirgisistan/basch-bulak/KG1538120.html,40.5125,72.9671,Asia/Bishkek,
kara-kabak,https://wetter.com/kirgisistan/kara-kabak/KG1222653.html,39.6619,72.7187,Asia/Bishkek,
chong-taldy-suu,https://wetter.com/kirgisistan/chong-taldy-suu/KG1527285.html,40.5505,73.9749,Asia/Bishkek,
gul-cha,https://wetter.com/kirgisistan/gul-cha/KG1528320.html,40.3138,73.4442,Asia/Bishkek,
irkeshtam,https://wetter.com/kirgisistan/irkeshtam/KG1222663.html,39.6793,73.8987,Asia/Bishkek,
kulanj,https://wetter.com/bangladesch/kulanj/rarail/BD1189789.html,24.7448,91.4325,Asia/Dhaka,
bagha,https://wetter.com/bangladesch/bagha/bagha/BD1211979.html,24.8781,91.9961,Asia/Dhaka,
darbasta,https://wetter.com/bangladesch/darbasta/gardana/BD1202866.html,25.0259,92.092,Asia/Dhaka,
bhimkhali,https://wetter.com/bangladesch/bhimkhali/mulinagar/BD1193967.html,24.9705,91.2628,Asia/Dhaka,
ranikhali,https://wetter.com/bangladesch/ranikhali/barni/BD1210102.html,25.0445,91.788,Asia/Dhaka,
dakshin-badal,https://wetter.com/bangladesch/dakshin-badal/takatukia/BD1186682.html,25.111,91.196,Asia/Dhaka,
kanaighat,https://wetter.com/bangladesch/kanaighat/agripara/BD1213198.html,25.0379,92.26,Asia/Dhaka,
manikpur,https://wetter.com/bangladesch/manikpur/kajalsar/BD1199376.html,24.9333,92.3833,Asia/Dhaka,
panchagarh,https://wetter.com/bangladesch/panchagarh/BD1185141.html,26.3334,88.5578,Asia/Dhaka,
tilpara,https://wetter.com/bangladesch/tilpara/gangkol/BD1202944.html,24.7833,92.1167,Asia/Dhaka,
selborash,https://wetter.com/bangladesch/selborash/singpur/BD1187774.html,24.9127,90.996,Asia/Dhaka,
paschim-jaflong,https://wetter.com/bangladesch/paschim-jaflong/lathi/BD1196122.html,25.1325,91.9573,Asia/Dhaka,
sylhet-sma,https://wetter.com/bangladesch/sylhet-sma/sylhet/BD1185099.html,24.899,91.872,Asia/Dhaka,
tajpur,https://wetter.com/bangladesch/tajpur/rangia/BD1189842.html,24.744,91.7622,Asia/Dhaka,
habibpur,https://wetter.com/bangladesch/habibpur/putka/BD1190618.html,24.7193,91.3345,Asia/Dhaka,
bahara,https://wetter.com/bangladesch/bahara/rupa/BD1189474.html,24.6386,91.233,Asia/Dhaka,
paurashava,https://wetter.com/bangladesch/paurashava/thakurgaon/BD1185092.html,26.031,88.4699,Asia/Dhaka,
paikurati,https://wetter.com/bangladesch/paikurati/allipur/BD1212923.html,24.9866,90.9762,Asia/Dhaka,
maijgaon,https://wetter.com/bangladesch/maijgaon/danaram/BD1205215.html,24.7034,91.9048,Asia/Dhaka,
daulatpur,https://wetter.com/bangladesch/daulatpur/karpara/BD1198367.html,24.8533,91.6874,Asia/Dhaka,
ward-11,https://wetter.com/bangladesch/ward-11/uttar-kattali/BD6413560.html,22.3539,91.7811,Asia/Dhaka,
pukhra,https://wetter.com/bangladesch/pukhra/paschim-pokhra/BD1190879.html,24.4265,91.433,Asia/Dhaka,
paikkandi,https://wetter.com/bangladesch/paikkandi/amuria/BD1212762.html,23.0541,89.7823,Asia/Dhaka,
bauria,https://wetter.com/bangladesch/bauria/sandwip/BD1185120.html,22.5141,91.4549,Asia/Dhaka,
rajaganj,https://wetter.com/bangladesch/rajaganj/panichara/BD1192585.html,24.95,92.0333,Asia/Dhaka,
baldhara,https://wetter.com/bangladesch/baldhara/baldhara/BD1211400.html,23.7856,90.1004,Asia/Dhaka,
paurashava,https://wetter.com/bangladesch/paurashava/habiganj/BD1185209.html,24.3804,91.413,Asia/Dhaka,
shamshernagar,https://wetter.com/bangladesch/shamshernagar/BD1188183.html,24.3826,91.9019,Asia/Dhaka,
mollah-para,https://wetter.com/bangladesch/mollah-para/manoharpur/BD1194878.html,25.0371,91.4647,Asia/Dhaka,
paurashava,https://wetter.com/bangladesch/paurashava/maulavi-bazar/BD1185166.html,24.4889,91.7708,Asia/Dhaka,
paurashava,https://wetter.com/bangladesch/paurashava/bhairab-bazar/BD1185263.html,24.0524,90.9764,Asia/Dhaka,
bahara,https://wetter.com/bangladesch/bahara/mantala/BD1194857.html,24.0687,91.3464,Asia/Dhaka,
ashulia,https://wetter.com/bangladesch/ashulia/bara-paragaon/BD1210284.html,23.8798,90.3352,Asia/Dhaka,
kanaighat,https://wetter.com/bangladesch/kanaighat/umagar/BD1185773.html,24.9667,92.2167,Asia/Dhaka,
fatehpur,https://wetter.com/bangladesch/fatehpur/alipur/BD1212933.html,25.0779,91.2574,Asia/Dhaka,
paurashava,https://wetter.com/bangladesch/paurashava/sunamganj/BD1185105.html,25.0689,91.4024,Asia/Dhaka,
balijuri,https://wetter.com/bangladesch/balijuri/dakshinkul/BD1205406.html,25.1134,91.2239,Asia/Dhaka,
chhatak,https://wetter.com/bangladesch/chhatak/chhatak/BD1185254.html,25.0385,91.6696,Asia/Dhaka,
gaznapur,https://wetter.com/bangladesch/gaznapur/lugaon/BD1195989.html,24.5333,91.6167,Asia/Dhaka,
paurashava,https://wetter.com/bangladesch/paurashava/andarul/BD1212714.html,23.9098,90.3514,Asia/Dhaka,
ward-60,https://wetter.com/bangladesch/ward-60/bag-chand-khan/BD1212010.html,23.7167,90.3833,Asia/Dhaka,
kagapasha,https://wetter.com/bangladesch/kagapasha/bogi/BD1208194.html,24.5839,91.3993,Asia/Dhaka,
shibalaya,https://wetter.com/bangladesch/shibalaya/shivalaya/BD1185110.html,23.8364,89.7835,Asia/Dhaka,
bhandaria,https://wetter.com/bangladesch/bhandaria/bhandaria/BD1477498.html,22.489,90.0627,Asia/Dhaka,
paurashava,https://wetter.com/bangladesch/paurashava/feni/BD1185224.html,23.0144,91.3966,Asia/Dhaka,
dakshin-shilmuri,https://wetter.com/bangladesch/dakshin-shilmuri/akusar/BD1213071.html,23.35,91.1167,Asia/Dhaka,
paurashava,https://wetter.com/bangladesch/paurashava/hajiganj/BD1201753.html,23.2519,90.8551,Asia/Dhaka,
paurashava,https://wetter.com/bangladesch/paurashava/laksham/BD1185183.html,23.2402,91.1214,Asia/Dhaka,
jahirabad,https://wetter.com/bangladesch/jahirabad/jaypur/BD1200061.html,23.3333,90.6167,Asia/Dhaka,
shublong,https://wetter.com/bangladesch/shublong/larichara/BD6415671.html,22.7304,92.2394,Asia/Dhaka,
jhilwanja,https://wetter.com/bangladesch/jhilwanja/cox-s-bazar/BD1336134.html,21.4397,92.0096,Asia/Dhaka,
sultanpur,https://wetter.com/bangladesch/sultanpur/raojan/BD1189638.html,22.5351,91.9192,Asia/Dhaka,
joarianala,https://wetter.com/bangladesch/joarianala/delachara/BD6414890.html,21.5121,92.0664,Asia/Dhaka,
padua,https://wetter.com/bangladesch/padua/henachar/BD6416378.html,22.0465,92.1647,Asia/Dhaka,
saidpur,https://wetter.com/bangladesch/saidpur/bashratnagar/BD6413637.html,22.6231,91.6228,Asia/Dhaka,
radhanagar,https://wetter.com/bangladesch/radhanagar/chhagalnaiya/BD1185249.html,23.0248,91.5109,Asia/Dhaka,
sundarpur,https://wetter.com/bangladesch/sundarpur/bibir-hat/BD6414184.html,22.6835,91.7906,Asia/Dhaka,
saherkhali,https://wetter.com/bangladesch/saherkhali/ketzir-taluk/BD6413527.html,22.7375,91.5253,Asia/Dhaka,
uttar-upadi,https://wetter.com/bangladesch/uttar-upadi/bahari/BD1211776.html,23.3045,90.7216,Asia/Dhaka,
bhujpur,https://wetter.com/bangladesch/bhujpur/BD6413688.html,22.7486,91.7439,Asia/Dhaka,
tungibaria,https://wetter.com/bangladesch/tungibaria/patang/BD1192187.html,22.6671,90.4673,Asia/Dhaka,
paurashava,https://wetter.com/bangladesch/paurashava/kumilla/BD0CG0001.html,23.4619,91.185,Asia/Dhaka,
manikchhari,https://wetter.com/bangladesch/manikchhari/manikchari/BD1462681.html,22.8396,91.8413,Asia/Dhaka,
paurashava,https://wetter.com/bangladesch/paurashava/swarna-tila/BD6415649.html,22.6375,92.1865,Asia/Dhaka,
nannar,https://wetter.com/bangladesch/nannar/bajasan/BD1211587.html,23.8797,90.1479,Asia/Dhaka,
satkania,https://wetter.com/bangladesch/satkania/satkania/BD1336133.html,22.0764,92.0496,Asia/Dhaka,
teknaf,https://wetter.com/bangladesch/teknaf/teknaf/BD1185095.html,20.8583,92.2977,Asia/Dhaka,
royipur,https://wetter.com/bangladesch/royipur/raipur/BD1185236.html,23.0391,90.7681,Asia/Dhaka,
haldia-palong,https://wetter.com/bangladesch/haldia-palong/rumkhapalong/BD1189480.html,21.2854,92.1036,Asia/Dhaka,
shahbazpur-town,https://wetter.com/bangladesch/shahbazpur-town/BD1188204.html,24.053,91.1719,Asia/Dhaka,
adra,https://wetter.com/bangladesch/adra/west-padua/BD1185348.html,23.3055,90.9926,Asia/Dhaka,
bhasania,https://wetter.com/bangladesch/bhasania/west-kashipur/BD1185377.html,23.6581,90.8531,Asia/Dhaka,
purba-nabinagar,https://wetter.com/bangladesch/purba-nabinagar/nabinagar/BD1193823.html,23.8879,90.9679,Asia/Dhaka,
sreekail,https://wetter.com/bangladesch/sreekail/roachala/BD1189553.html,23.7474,90.9306,Asia/Dhaka,
paurashava,https://wetter.com/bangladesch/paurashava/lakshmipur/BD1196292.html,22.9443,90.8301,Asia/Dhaka,
paurashava,https://wetter.com/bangladesch/paurashava/ramganj/BD1185127.html,23.1006,90.8499,Asia/Dhaka,
perachhara,https://wetter.com/bangladesch/perachhara/khagrachhari/BD1185252.html,23.1079,91.9701,Asia/Dhaka,
basikpur,https://wetter.com/bangladesch/basikpur/paschim-serpur/BD1185324.html,23.0001,90.8679,Asia/Dhaka,
paurashava,https://wetter.com/bangladesch/paurashava/patiya/BD1185148.html,22.2954,91.979,Asia/Dhaka,
forhadabad,https://wetter.com/bangladesch/forhadabad/muhammmadabad/BD6414414.html,22.5864,91.773,Asia/Dhaka,
rongra,https://wetter.com/indien/rongra/IN1258051.html,25.1773,90.7804,Asia/Dhaka,
paschim-char-umed,https://wetter.com/bangladesch/paschim-char-umed/BD1185399.html,22.2797,90.6932,Asia/Dhaka,
puranagar,https://wetter.com/bangladesch/puranagar/fakirkil/BD6416727.html,22.1657,92.1338,Asia/Dhaka,
keora,https://wetter.com/bangladesch/keora/west-taruli/BD1185314.html,22.6556,90.1559,Asia/Dhaka,
char-kalekhan,https://wetter.com/bangladesch/char-kalekhan/south-gachhua/BD1187428.html,22.9587,90.4119,Asia/Dhaka,
kawkhali,https://wetter.com/bangladesch/kawkhali/kaukhali/BD1185193.html,22.6256,90.06,Asia/Dhaka,
keorabunia,https://wetter.com/bangladesch/keorabunia/adabaria/BD1213280.html,22.2169,90.1959,Asia/Dhaka,
bara-kotha,https://wetter.com/bangladesch/bara-kotha/narikel/BD1193181.html,22.8385,90.2116,Asia/Dhaka,
guthia,https://wetter.com/bangladesch/guthia/hanua/BD1201617.html,22.8151,90.2329,Asia/Dhaka,
nabagram,https://wetter.com/bangladesch/nabagram/barahar/BD1210560.html,22.7117,90.1931,Asia/Dhaka,
jagua,https://wetter.com/bangladesch/jagua/bankira/BD1210918.html,22.6887,90.311,Asia/Dhaka,
ponabalia,https://wetter.com/bangladesch/ponabalia/chandpura/BD1207304.html,22.5862,90.2033,Asia/Dhaka,
mathbari,https://wetter.com/bangladesch/mathbari/char-haliakati/BD1206890.html,22.5856,90.17,Asia/Dhaka,
paurashava,https://wetter.com/bangladesch/paurashava/bhola/BD1336136.html,22.6876,90.644,Asia/Dhaka,
magar,https://wetter.com/bangladesch/magar/dubil/BD1203801.html,22.6769,90.3016,Asia/Dhaka,
kutba,https://wetter.com/bangladesch/kutba/burhanuddin/BD1210565.html,22.4952,90.7239,Asia/Dhaka,
otra,https://wetter.com/bangladesch/otra/debipur/BD1204781.html,22.8742,90.1405,Asia/Dhaka,
barisal-sma,https://wetter.com/bangladesch/barisal-sma/barishal/BD1336137.html,22.705,90.3701,Asia/Dhaka,
chandshi,https://wetter.com/bangladesch/chandshi/bara-kasba/BD1210400.html,22.9851,90.2278,Asia/Dhaka,
kirtipasha,https://wetter.com/bangladesch/kirtipasha/gaihar/BD1203123.html,22.6985,90.178,Asia/Dhaka,
suktagarh,https://wetter.com/bangladesch/suktagarh/char-sangar/BD1206480.html,22.5923,90.1423,Asia/Dhaka,
harta,https://wetter.com/bangladesch/harta/jaykalir-bari/BD1200101.html,22.8797,90.1075,Asia/Dhaka,
lalmohan,https://wetter.com/bangladesch/lalmohan/lalmohan/BD1185251.html,22.3377,90.7371,Asia/Dhaka,
bahara,https://wetter.com/bangladesch/bahara/jatrapur/BD1200147.html,24.6657,91.2831,Asia/Dhaka,
dhulasar,https://wetter.com/bangladesch/dhulasar/dhulasar/BD1204172.html,21.8487,90.2384,Asia/Dhaka,
mithaganj,https://wetter.com/bangladesch/mithaganj/chhota-baliatali/BD1206083.html,21.8872,90.2379,Asia/Dhaka,
dakshin-gunaighar,https://wetter.com/bangladesch/dakshin-gunaighar/bankot/BD1210915.html,23.5808,90.9733,Asia/Dhaka,
mehendiganj,https://wetter.com/bangladesch/mehendiganj/BD1185171.html,22.8226,90.5286,Asia/Dhaka,
rahmatpur,https://wetter.com/bangladesch/rahmatpur/rajkar/BD1190242.html,22.8144,90.3187,Asia/Dhaka,
bandarban,https://wetter.com/bangladesch/bandarban/bandarban/BD1185270.html,22.1953,92.2195,Asia/Dhaka,
paurashava,https://wetter.com/bangladesch/paurashava/pirojpur/BD1185138.html,22.5797,89.9752,Asia/Dhaka,
mathbaria,https://wetter.com/bangladesch/mathbaria/mathba/BD1185173.html,22.2862,89.9588,Asia/Dhaka,
lata-chapli,https://wetter.com/bangladesch/lata-chapli/kuakata/BD1196822.html,21.8212,90.1198,Asia/Dhaka,
barthi,https://wetter.com/bangladesch/barthi/uttar-baurgati/BD1209800.html,23.0188,90.2294,Asia/Dhaka,
barguna,https://wetter.com/bangladesch/barguna/dhalua/BD1204493.html,22.151,90.0877,Asia/Dhaka,
ward-22,https://wetter.com/bangladesch/ward-22/chittagong/BD1205733.html,22.3384,91.8317,Asia/Dhaka,
nachan-mohal,https://wetter.com/bangladesch/nachan-mohal/south-debra/BD1187441.html,22.568,90.2091,Asia/Dhaka,
gaila,https://wetter.com/bangladesch/gaila/seral/BD1188248.html,22.9389,90.1953,Asia/Dhaka,
chandshi,https://wetter.com/bangladesch/chandshi/paschim-saora/BD1185328.html,22.9721,90.2033,Asia/Dhaka,
agarpur,https://wetter.com/bangladesch/agarpur/sahabandar/BD1189276.html,22.8816,90.3072,Asia/Dhaka,
bidyanandapur,https://wetter.com/bangladesch/bidyanandapur/char-madhab-rai/BD1206683.html,22.8328,90.4379,Asia/Dhaka,
niamati,https://wetter.com/bangladesch/niamati/krishnanagar/BD1196921.html,22.4972,90.2103,Asia/Dhaka,
mahilara,https://wetter.com/bangladesch/mahilara/datterabad/BD1204901.html,22.924,90.2216,Asia/Dhaka,
roy-pasha-karapur,https://wetter.com/bangladesch/roy-pasha-karapur/solna/BD1187632.html,22.7444,90.3025,Asia/Dhaka,
shampur,https://wetter.com/bangladesch/shampur/kafrul/BD1199503.html,23.7882,90.3736,Asia/Dhaka,
selborash,https://wetter.com/bangladesch/selborash/ahmadpur/BD1213173.html,24.9167,91.0013,Asia/Dhaka,
kholahati,https://wetter.com/bangladesch/kholahati/paschim-konarnai/BD1192266.html,25.35,89.55,Asia/Dhaka,
prayagpur,https://wetter.com/bangladesch/prayagpur/pragpur/BD1190953.html,24.0089,88.7661,Asia/Dhaka,
rauha-betmari,https://wetter.com/bangladesch/rauha-betmari/betmari/BD1209458.html,24.9225,90.0513,Asia/Dhaka,
bholaba,https://wetter.com/bangladesch/bholaba/gutulia/BD1201818.html,23.8406,90.5997,Asia/Dhaka,
paurashava,https://wetter.com/bangladesch/paurashava/jamalpur/BD1185106.html,24.9197,89.9481,Asia/Dhaka,
purbadhala,https://wetter.com/bangladesch/purbadhala/BD1185133.html,24.9408,90.6003,Asia/Dhaka,
trishal,https://wetter.com/bangladesch/trishal/baghan/BD1211962.html,24.5493,90.4036,Asia/Dhaka,
basati,https://wetter.com/bangladesch/basati/goari/BD1202370.html,24.7388,90.2337,Asia/Dhaka,
kashimpur,https://wetter.com/bangladesch/kashimpur/berulia/BD1209512.html,24.7001,90.1979,Asia/Dhaka,
singdha,https://wetter.com/bangladesch/singdha/bade-dharam/BD1212118.html,24.874,90.9497,Asia/Dhaka,
jahangirpur,https://wetter.com/bangladesch/jahangirpur/barilla/BD1210139.html,24.5122,90.6522,Asia/Dhaka,
barhatta,https://wetter.com/bangladesch/barhatta/bari/BD1210164.html,24.8859,90.9123,Asia/Dhaka,
barhatta,https://wetter.com/bangladesch/barhatta/chandrapur/BD1207270.html,24.9127,90.9217,Asia/Dhaka,
dhala-mulgaon,https://wetter.com/bangladesch/dhala-mulgaon/jamud/BD1200283.html,24.9507,90.642,Asia/Dhaka,
dakshin-bishiura,https://wetter.com/bangladesch/dakshin-bishiura/bara-nandura/BD1210316.html,24.827,90.6769,Asia/Dhaka,
dakshin-bishiura,https://wetter.com/bangladesch/dakshin-bishiura/baruna/BD1210034.html,24.8307,90.663,Asia/Dhaka,
bagachra,https://wetter.com/bangladesch/bagachra/samta/BD1188860.html,22.9964,88.9866,Asia/Dhaka,
putkhali,https://wetter.com/bangladesch/putkhali/rajapur/BD1190337.html,23.0144,88.923,Asia/Dhaka,
pratap-nagar,https://wetter.com/bangladesch/pratap-nagar/madia/BD1195746.html,22.3833,89.2167,Asia/Dhaka,
bagali,https://wetter.com/bangladesch/bagali/ula/BD1185808.html,22.4404,89.3231,Asia/Dhaka,
chirang,https://wetter.com/bangladesch/chirang/dulli/BD1203743.html,24.6353,90.8242,Asia/Dhaka,
putijana,https://wetter.com/bangladesch/putijana/daosa/BD1205176.html,24.6781,90.2151,Asia/Dhaka,
sarmaisa,https://wetter.com/bangladesch/sarmaisa/madal/BD1195943.html,24.841,90.8102,Asia/Dhaka,
baniajan,https://wetter.com/bangladesch/baniajan/kamtala/BD1198768.html,24.8057,90.8349,Asia/Dhaka,
tiasree,https://wetter.com/bangladesch/tiasree/matua/BD1194576.html,24.642,90.95,Asia/Dhaka,
bara-harishpur,https://wetter.com/bangladesch/bara-harishpur/bihar/BD1208752.html,24.3893,89.0007,Asia/Dhaka,
galagaon,https://wetter.com/bangladesch/galagaon/kalahari/BD1199263.html,24.9032,90.4676,Asia/Dhaka,
kaladaha,https://wetter.com/bangladesch/kaladaha/kaladaha/BD1199277.html,24.5751,90.2427,Asia/Dhaka,
khagdahar,https://wetter.com/bangladesch/khagdahar/hasibasi/BD1201290.html,24.7694,90.3472,Asia/Dhaka,
dapunia,https://wetter.com/bangladesch/dapunia/dapunia/BD1205167.html,24.7509,90.357,Asia/Dhaka,
paurashava,https://wetter.com/bangladesch/paurashava/mymensingh/BD1185162.html,24.7564,90.4065,Asia/Dhaka,
sahata,https://wetter.com/bangladesch/sahata/maimansingha-daharapara/BD1195403.html,24.9146,90.8468,Asia/Dhaka,
duaz,https://wetter.com/bangladesch/duaz/garma/BD1202832.html,24.7631,90.8864,Asia/Dhaka,
sahas,https://wetter.com/bangladesch/sahas/latabunia/BD1196128.html,22.7362,89.3872,Asia/Dhaka,
sukhari,https://wetter.com/bangladesch/sukhari/mangalsri/BD1194986.html,24.7333,90.95,Asia/Dhaka,
bishkakuni,https://wetter.com/bangladesch/bishkakuni/gailara/BD1203120.html,24.8947,90.5432,Asia/Dhaka,
challisha,https://wetter.com/bangladesch/challisha/raydum-jhausi/BD1189628.html,24.8634,90.6639,Asia/Dhaka,
paithal,https://wetter.com/bangladesch/paithal/dubail/BD1203810.html,24.3153,90.5331,Asia/Dhaka,
rampur,https://wetter.com/bangladesch/rampur/kak-char/BD1199338.html,24.5858,90.4339,Asia/Dhaka,
rahinganj,https://wetter.com/bangladesch/rahinganj/duai/BD1203827.html,24.8885,90.3695,Asia/Dhaka,
bokainagar,https://wetter.com/bangladesch/bokainagar/kulla/BD1196748.html,24.7207,90.5903,Asia/Dhaka,
paithal,https://wetter.com/bangladesch/paithal/neoka/BD1192917.html,24.35,90.5167,Asia/Dhaka,
paurashava,https://wetter.com/bangladesch/paurashava/sherpur/BD1337248.html,25.0188,90.0175,Asia/Dhaka,
titpalla,https://wetter.com/bangladesch/titpalla/chak-charsi/BD1207858.html,24.8308,89.9309,Asia/Dhaka,
sahata,https://wetter.com/bangladesch/sahata/nalla/BD1193551.html,24.8622,90.8244,Asia/Dhaka,
assasuni,https://wetter.com/bangladesch/assasuni/durgapur-bara/BD1203628.html,22.4872,89.1765,Asia/Dhaka,
paurashava,https://wetter.com/bangladesch/paurashava/satkhira/BD1185111.html,22.7082,89.0719,Asia/Dhaka,
paurashava,https://wetter.com/bangladesch/paurashava/kushtia/BD1185191.html,23.9028,89.1194,Asia/Dhaka,
ghatmajhi,https://wetter.com/bangladesch/ghatmajhi/pukchia/BD1191190.html,23.1546,90.1695,Asia/Dhaka,
tarali,https://wetter.com/bangladesch/tarali/barea/BD1210185.html,22.5096,89.0999,Asia/Dhaka,
churamankati,https://wetter.com/bangladesch/churamankati/bagdanga/BD1212003.html,23.2215,89.1502,Asia/Dhaka,
churamankati,https://wetter.com/bangladesch/churamankati/chhatrahtala/BD1206187.html,23.2122,89.1633,Asia/Dhaka,
kodalia,https://wetter.com/bangladesch/kodalia/munizila/BD1193952.html,22.8667,89.7846,Asia/Dhaka,
jinardi,https://wetter.com/bangladesch/jinardi/tengarpara/BD1186273.html,23.9622,90.6669,Asia/Dhaka,
kashtabhanga,https://wetter.com/bangladesch/kashtabhanga/jhanjhania/BD1199994.html,23.2825,89.1427,Asia/Dhaka,
chanchra,https://wetter.com/bangladesch/chanchra/bara-meghla/BD1210334.html,23.1216,89.1469,Asia/Dhaka,
palashbaria,https://wetter.com/bangladesch/palashbaria/balabhadrapur/BD1211461.html,23.3512,89.5662,Asia/Dhaka,
sholadana,https://wetter.com/bangladesch/sholadana/dakshin-kanmukhi/BD1205427.html,22.5574,89.3831,Asia/Dhaka,
savar-paurashava,https://wetter.com/bangladesch/savar-paurashava/sabhar/BD1349452.html,23.8486,90.25,Asia/Dhaka,
kalagachhia,https://wetter.com/bangladesch/kalagachhia/tartaria/BD1186447.html,23.5933,90.5202,Asia/Dhaka,
paurashava,https://wetter.com/bangladesch/paurashava/madaripur/BD1337245.html,23.171,90.2094,Asia/Dhaka,
paurashava,https://wetter.com/bangladesch/paurashava/tongi/BD1185098.html,23.8915,90.4023,Asia/Dhaka,
nali,https://wetter.com/bangladesch/nali/nimta/BD1192797.html,23.8009,89.9284,Asia/Dhaka,
jinardi,https://wetter.com/bangladesch/jinardi/paralia-chak/BD1192482.html,23.9692,90.6678,Asia/Dhaka,
paurashava,https://wetter.com/bangladesch/paurashava/palang/BD1191368.html,23.2182,90.3508,Asia/Dhaka,
jinardi,https://wetter.com/bangladesch/jinardi/paralia/BD1192483.html,23.9497,90.682,Asia/Dhaka,
gagan,https://wetter.com/bangladesch/gagan/BD1203144.html,22.7466,90.2482,Asia/Dhaka,
patgati,https://wetter.com/bangladesch/patgati/tungipara/BD1185920.html,22.8998,89.9033,Asia/Dhaka,
paurashava,https://wetter.com/bangladesch/paurashava/tangail/BD1336144.html,24.2498,89.9166,Asia/Dhaka,
balihar,https://wetter.com/bangladesch/balihar/jalalpur/BD1200413.html,24.829,88.8323,Asia/Dhaka,
paurashava,https://wetter.com/bangladesch/paurashava/bagerhat/BD1185281.html,22.6566,89.7912,Asia/Dhaka,
roypur,https://wetter.com/bangladesch/roypur/raipur/BD1190397.html,23.2587,89.2954,Asia/Dhaka,
agardari,https://wetter.com/bangladesch/agardari/chubria/BD1205699.html,22.7889,89.0144,Asia/Dhaka,
chapra,https://wetter.com/bangladesch/chapra/madulia/BD1195727.html,23.8497,89.1776,Asia/Dhaka,
paurashava,https://wetter.com/bangladesch/paurashava/kaliganj/BD1185199.html,23.4096,89.138,Asia/Dhaka,
deluti,https://wetter.com/bangladesch/deluti/radhanagar/BD1190582.html,22.6502,89.3866,Asia/Dhaka,
paurashava,https://wetter.com/bangladesch/paurashava/new-port/BD1341800.html,22.4889,89.5958,Asia/Dhaka,
paurashava,https://wetter.com/bangladesch/paurashava/kalia/BD1185272.html,23.043,89.6309,Asia/Dhaka,
paurashava,https://wetter.com/bangladesch/paurashava/jessore/BD1336140.html,23.1697,89.2137,Asia/Dhaka,
paurashava,https://wetter.com/bangladesch/paurashava/bheramara/BD1185262.html,24.0245,88.9923,Asia/Dhaka,
royenda,https://wetter.com/bangladesch/royenda/sarankhola/BD1185239.html,22.3101,89.7911,Asia/Dhaka,
paurashava,https://wetter.com/bangladesch/paurashava/magura/BD7649230.html,23.487,89.4159,Asia/Dhaka,
ward-23,https://wetter.com/bangladesch/ward-23/khulna/BD0KH0001.html,22.8098,89.5644,Asia/Dhaka,
paurashava,https://wetter.com/bangladesch/paurashava/narail/BD1185293.html,23.1551,89.4952,Asia/Dhaka,
harishankarpur,https://wetter.com/bangladesch/harishankarpur/kismat-harisankarpur/BD1197153.html,23.5655,89.2981,Asia/Dhaka,
baghutia,https://wetter.com/bangladesch/baghutia/bhatpara-abhaynagar/BD1185260.html,23.0147,89.4394,Asia/Dhaka,
baidyer-bazar,https://wetter.com/bangladesch/baidyer-bazar/sonargaon/BD1187530.html,23.65,90.6167,Asia/Dhaka,
uttar-char-fasson,https://wetter.com/bangladesch/uttar-char-fasson/BD1205481.html,22.2265,90.7128,Asia/Dhaka,
baraikhali,https://wetter.com/bangladesch/baraikhali/morrelgonj/BD1185167.html,22.4557,89.8558,Asia/Dhaka,
jamdia,https://wetter.com/bangladesch/jamdia/jamdia/BD1200317.html,23.1821,89.3812,Asia/Dhaka,
sabdalpur,https://wetter.com/bangladesch/sabdalpur/jaria/BD1200202.html,23.5429,89.4411,Asia/Dhaka,
jhikargachha,https://wetter.com/bangladesch/jhikargachha/jhingergacha/BD1185204.html,23.1113,89.0906,Asia/Dhaka,
batiaghata,https://wetter.com/bangladesch/batiaghata/phultala/BD1191139.html,22.7167,89.5119,Asia/Dhaka,
mahimaganj,https://wetter.com/bangladesch/mahimaganj/pantair/BD1192539.html,25.1294,89.4769,Asia/Dhaka,
paurashava,https://wetter.com/bangladesch/paurashava/ishwardi/BD1185207.html,24.1286,89.0657,Asia/Dhaka,
gogram,https://wetter.com/bangladesch/gogram/barshipara/BD1210085.html,24.4329,88.4316,Asia/Dhaka,
