City,URL,Latitude,Longitude,Timezone,Error,Weather Report?
depapre,https://wetter.com/indonesien/depapre/ID2082652.html,-2.4869,140.3711,Asia/Jayapura,,True
wahai,https://wetter.com/indonesien/wahai/ID1622382.html,-2.7953,129.5382,Asia/Jayapura,,True
ansus,https://wetter.com/indonesien/ansus/ID1651362.html,-1.7256,135.8115,Asia/Jayapura,,True
abepura,https://wetter.com/indonesien/abepura/ID2082727.html,-2.5964,140.6324,Asia/Jayapura,,True
warna,https://wetter.com/indonesien/warna/ID1900092.html,-5.9915,132.4671,Asia/Jayapura,,True
armopa,https://wetter.com/indonesien/armopa/ID1651216.html,-2.3409,139.6335,Asia/Jayapura,,True
arbais,https://wetter.com/indonesien/arbais/ID8531154.html,-1.7393,138.4043,Asia/Jayapura,,True
werinama,https://wetter.com/indonesien/werinama/ID1621619.html,-3.5029,130.1105,Asia/Jayapura,,True
banda,https://wetter.com/indonesien/banda/ID8531211.html,-3.1796,140.9419,Asia/Jayapura,,True
bikondini,https://wetter.com/indonesien/bikondini/ID1648354.html,-3.6584,138.5747,Asia/Jayapura,,True
genyem,https://wetter.com/indonesien/genyem/ID2082625.html,-2.5791,140.1495,Asia/Jayapura,,True
barapas,https://wetter.com/indonesien/barapas/ID1650044.html,-2.199,137.0013,Asia/Jayapura,,True
demta,https://wetter.com/indonesien/demta/ID2082655.html,-2.3589,140.1473,Asia/Jayapura,,True
insrom,https://wetter.com/indonesien/insrom/ID1626548.html,-1.1447,136.0313,Asia/Jayapura,,True
kasonawejo,https://wetter.com/indonesien/kasonawejo/ID1640996.html,-2.2818,138.0348,Asia/Jayapura,,True
dabra,https://wetter.com/indonesien/dabra/ID1645866.html,-3.2453,138.5878,Asia/Jayapura,,True
biak,https://wetter.com/indonesien/biak/ID0IJ0001.html,-1.1767,136.082,Asia/Jayapura,,True
arso,https://wetter.com/indonesien/arso/ID2082704.html,-2.9028,140.7657,Asia/Jayapura,,True
subaru,https://wetter.com/indonesien/subaru/ID1626437.html,-2.05,137.4,Asia/Jayapura,,True
guay,https://wetter.com/indonesien/guay/ID8531185.html,-2.5033,139.8099,Asia/Jayapura,,True
jambula,https://wetter.com/indonesien/jambula/ID1642840.html,0.7578,127.3183,Asia/Jayapura,,True
airpanas,https://wetter.com/indonesien/airpanas/ID1651752.html,-0.67,127.4782,Asia/Jayapura,,True
guruafin,https://wetter.com/indonesien/guruafin/ID8726236.html,0.1014,127.434,Asia/Jayapura,,True
goni,https://wetter.com/indonesien/goni/ID1643875.html,-2.8833,134.6667,Asia/Jayapura,,True
nabire,https://wetter.com/indonesien/nabire/ID0IJ0006.html,-3.3599,135.5007,Asia/Jayapura,,True
mabado,https://wetter.com/indonesien/mabado/ID1636988.html,-4.0842,136.0519,Asia/Jayapura,,True
mulia,https://wetter.com/indonesien/mulia/ID1634739.html,-3.7147,137.9853,Asia/Jayapura,,True
madi,https://wetter.com/indonesien/madi/ID1636942.html,-3.9734,136.4523,Asia/Jayapura,,True
bilogai,https://wetter.com/indonesien/bilogai/ID8530839.html,-3.7181,136.6683,Asia/Jayapura,,True
beoga,https://wetter.com/indonesien/beoga/ID1649083.html,-3.65,137.5,Asia/Jayapura,,True
beoga,https://wetter.com/indonesien/beoga/ID8530865.html,-3.8395,137.1667,Asia/Jayapura,,True
moanemani,https://wetter.com/indonesien/moanemani/ID8530814.html,-3.9679,136.1116,Asia/Jayapura,,True
dufa-dufa,https://wetter.com/indonesien/dufa-dufa/ID8726312.html,-0.4618,127.15,Asia/Jayapura,,True
bade,https://wetter.com/indonesien/bade/ID1650833.html,-7.1667,139.5833,Asia/Jayapura,,True
senayo,https://wetter.com/indonesien/senayo/ID2082463.html,-8.2946,140.7378,Asia/Jayapura,,True
gelib,https://wetter.com/indonesien/gelib/ID1644269.html,-8.1,139.1333,Asia/Jayapura,,True
napan-yaur,https://wetter.com/indonesien/napan-yaur/ID1634359.html,-2.9167,134.8333,Asia/Jayapura,,True
kepi,https://wetter.com/indonesien/kepi/ID1640293.html,-6.5246,139.3222,Asia/Jayapura,,True
mindiptana,https://wetter.com/indonesien/mindiptana/ID8527496.html,-5.8639,140.6925,Asia/Jayapura,,True
nuweh,https://wetter.com/indonesien/nuweh/ID1633776.html,-7.2,139.1333,Asia/Jayapura,,True
sibenda,https://wetter.com/indonesien/sibenda/ID1627293.html,-7.9929,138.1485,Asia/Jayapura,,True
merauke,https://wetter.com/indonesien/merauke/ID0IJ0005.html,-8.4996,140.4061,Asia/Jayapura,,True
terik,https://wetter.com/indonesien/terik/ID2082424.html,-6.85,140.2667,Asia/Jayapura,,True
piem,https://wetter.com/indonesien/piem/ID2082494.html,-7.8333,140.5333,Asia/Jayapura,,True
wariek,https://wetter.com/indonesien/wariek/ID2082401.html,-8.3376,140.6874,Asia/Jayapura,,True
tubai,https://wetter.com/indonesien/tubai/ID2082419.html,-6.6833,140.3333,Asia/Jayapura,,True
barattar,https://wetter.com/indonesien/barattar/ID2082690.html,-8.9944,140.852,Asia/Jayapura,,True
keira,https://wetter.com/indonesien/keira/ID2082578.html,-7.4667,140.5,Asia/Jayapura,,True
asike,https://wetter.com/indonesien/asike/ID2082700.html,-6.6473,140.4173,Asia/Jayapura,,True
estana,https://wetter.com/indonesien/estana/ID2082631.html,-5.75,140.9,Asia/Jayapura,,True
uba,https://wetter.com/indonesien/uba/ID2082417.html,-7.45,140.0167,Asia/Jayapura,,True
dieo,https://wetter.com/indonesien/dieo/ID1645474.html,-8.05,138.9667,Asia/Jayapura,,True
siebu,https://wetter.com/indonesien/siebu/ID1627227.html,-3.2667,134.9,Asia/Jayapura,,True
kigamani,https://wetter.com/indonesien/kigamani/ID11011787.html,-3.9614,135.9436,Asia/Jayapura,,True
obano,https://wetter.com/indonesien/obano/ID1633697.html,-3.9259,136.2259,Asia/Jayapura,,True
waghete,https://wetter.com/indonesien/waghete/ID8519873.html,-4.039,136.2749,Asia/Jayapura,,True
uta,https://wetter.com/indonesien/uta/ID1622556.html,-4.5536,136.0339,Asia/Jayapura,,True
muraukwa,https://wetter.com/indonesien/muraukwa/ID1634666.html,-4.8333,136.7,Asia/Jayapura,,True
sugapa,https://wetter.com/indonesien/sugapa/ID11011788.html,-3.7431,137.05,Asia/Jayapura,,True
mapurujaya,https://wetter.com/indonesien/mapurujaya/ID8655725.html,-4.6752,136.8297,Asia/Jayapura,,True
pikapu,https://wetter.com/indonesien/pikapu/ID1631181.html,-4.6977,136.7313,Asia/Jayapura,,True
mimika,https://wetter.com/indonesien/mimika/ID1635243.html,-4.7,136.4667,Asia/Jayapura,,True
timika,https://wetter.com/indonesien/timika/ID0IJ0009.html,-4.6141,136.6768,Asia/Jayapura,,True
parepye,https://wetter.com/indonesien/parepye/ID1632350.html,-4.666,136.3308,Asia/Jayapura,,True
kaokanao,https://wetter.com/indonesien/kaokanao/ID1639779.html,-4.7136,136.4414,Asia/Jayapura,,True
homeyo,https://wetter.com/indonesien/homeyo/ID8530810.html,-3.663,136.4692,Asia/Jayapura,,True
piava,https://wetter.com/indonesien/piava/ID1631206.html,-4.6167,136.9,Asia/Jayapura,,True
topo,https://wetter.com/indonesien/topo/ID8530790.html,-3.5403,135.5375,Asia/Jayapura,,True
tembagapura,https://wetter.com/indonesien/tembagapura/ID1624232.html,-4.1424,137.0899,Asia/Jayapura,,True
moma,https://wetter.com/indonesien/moma/ID1635070.html,-3.8833,135.5667,Asia/Jayapura,,True
tigi,https://wetter.com/indonesien/tigi/ID1623923.html,-3.9667,136.2667,Asia/Jayapura,,True
maba,https://wetter.com/indonesien/maba/ID1636990.html,0.7007,128.292,Asia/Jayapura,,True
hapo,https://wetter.com/indonesien/hapo/ID1643439.html,2.5246,128.4083,Asia/Jayapura,,True
likata,https://wetter.com/indonesien/likata/ID1637736.html,0.8729,127.6428,Asia/Jayapura,,True
haleake,https://wetter.com/indonesien/haleake/ID1643484.html,0.9779,127.5089,Asia/Jayapura,,True
meno,https://wetter.com/indonesien/meno/ID1635500.html,-3.8667,135.5167,Asia/Jayapura,,True
ilaga,https://wetter.com/indonesien/ilaga/ID11012575.html,-3.95,137.4,Asia/Jayapura,,True
tage,https://wetter.com/indonesien/tage/ID1624441.html,-3.9294,136.9323,Asia/Jayapura,,True
kwantisore,https://wetter.com/indonesien/kwantisore/ID1638947.html,-3.2651,134.9065,Asia/Jayapura,,True
kawar,https://wetter.com/indonesien/kawar/ID1640895.html,-4.65,136.2,Asia/Jayapura,,True
enarotali,https://wetter.com/indonesien/enarotali/ID1644935.html,-3.9303,136.3765,Asia/Jayapura,,True
kumopa,https://wetter.com/indonesien/kumopa/ID8530813.html,-3.8216,136.5092,Asia/Jayapura,,True
amara,https://wetter.com/indonesien/amara/ID1651580.html,-4.35,135.3667,Asia/Jayapura,,True
bomomani,https://wetter.com/indonesien/bomomani/ID8530638.html,-4.0659,135.8182,Asia/Jayapura,,True
kimaam,https://wetter.com/indonesien/kimaam/ID1640013.html,-7.9851,138.8469,Asia/Jayapura,,True
damund,https://wetter.com/indonesien/damund/ID1645746.html,-7.8833,139.9833,Asia/Jayapura,,True
iesemer,https://wetter.com/indonesien/iesemer/ID1643195.html,-6.8,139.4,Asia/Jayapura,,True
guis,https://wetter.com/indonesien/guis/ID2082619.html,-6.8167,140.8667,Asia/Jayapura,,True
argasi,https://wetter.com/indonesien/argasi/ID1651243.html,-1.6,132.0667,Asia/Jayapura,,True
aifat,https://wetter.com/indonesien/aifat/ID8667870.html,-1.1664,132.5015,Asia/Jayapura,,True
sorong,https://wetter.com/indonesien/sorong/ID0IJ0008.html,-0.8796,131.261,Asia/Jayapura,,True
makbon,https://wetter.com/indonesien/makbon/ID1636775.html,-0.7475,131.5388,Asia/Jayapura,,True
kumurkek,https://wetter.com/indonesien/kumurkek/ID1639111.html,-1.2567,132.4997,Asia/Jayapura,,True
gohsenah,https://wetter.com/indonesien/gohsenah/ID1643948.html,-1.4333,132.35,Asia/Jayapura,,True
sekof,https://wetter.com/indonesien/sekof/ID1628111.html,-1.3,132.2167,Asia/Jayapura,,True
fetsawit,https://wetter.com/indonesien/fetsawit/ID1644767.html,-1.4667,132.1333,Asia/Jayapura,,True
salem,https://wetter.com/indonesien/salem/ID1629105.html,-0.75,132.3167,Asia/Jayapura,,True
bobong,https://wetter.com/indonesien/bobong/ID1648512.html,-1.9463,124.3839,Asia/Jayapura,,True
samate,https://wetter.com/indonesien/samate/ID1628995.html,-0.9667,131.0667,Asia/Jayapura,,True
doom,https://wetter.com/indonesien/doom/ID8667844.html,-0.8872,131.2364,Asia/Jayapura,,True
serkos,https://wetter.com/indonesien/serkos/ID1643103.html,-2.1255,132.1669,Asia/Jayapura,,True
teminabuan,https://wetter.com/indonesien/teminabuan/ID1624196.html,-1.4416,132.0143,Asia/Jayapura,,True
fef,https://wetter.com/indonesien/fef/ID11025990.html,-0.8089,132.4322,Asia/Jayapura,,True
podol,https://wetter.com/indonesien/podol/ID1630979.html,1.5237,127.5619,Asia/Jayapura,,True
puni,https://wetter.com/indonesien/puni/ID1630403.html,1.8174,127.8453,Asia/Jayapura,,True
weda,https://wetter.com/indonesien/weda/ID1621683.html,0.3295,127.8739,Asia/Jayapura,,True
umaga,https://wetter.com/indonesien/umaga/ID1622716.html,-2.1684,125.9585,Asia/Jayapura,,True
tongutisungi,https://wetter.com/indonesien/tongutisungi/ID1623385.html,1.4981,127.5557,Asia/Jayapura,,True
kafaket,https://wetter.com/indonesien/kafaket/ID1906672.html,-2.02,130.2619,Asia/Jayapura,,True
eci,https://wetter.com/indonesien/eci/ID8526083.html,-6.1238,139.1537,Asia/Jayapura,,True
tobelo,https://wetter.com/indonesien/tobelo/ID1623651.html,1.7284,128.0095,Asia/Jayapura,,True
aitinyo,https://wetter.com/indonesien/aitinyo/ID1651084.html,-1.3119,132.3447,Asia/Jayapura,,True
waylau,https://wetter.com/indonesien/waylau/ID1901327.html,-2.1502,125.9568,Asia/Jayapura,,True
silang,https://wetter.com/indonesien/silang/ID1627131.html,-0.8512,127.7153,Asia/Jayapura,,True
saluta,https://wetter.com/indonesien/saluta/ID1629030.html,2.0649,127.9695,Asia/Jayapura,,True
sewi,https://wetter.com/indonesien/sewi/ID1627363.html,1.8164,127.8269,Asia/Jayapura,,True
mega,https://wetter.com/indonesien/mega/ID1635707.html,-0.6639,131.9049,Asia/Jayapura,,True
papermaranda,https://wetter.com/indonesien/papermaranda/ID1632440.html,-0.8833,131.2833,Asia/Jayapura,,True
ayamaru,https://wetter.com/indonesien/ayamaru/ID1650999.html,-1.2745,132.1933,Asia/Jayapura,,True
mafa,https://wetter.com/indonesien/mafa/ID1636904.html,0.0471,127.8904,Asia/Jayapura,,True
aimas,https://wetter.com/indonesien/aimas/ID11025556.html,-0.957,131.3354,Asia/Jayapura,,True
prori,https://wetter.com/indonesien/prori/ID1630624.html,-0.7,133.3167,Asia/Jayapura,,True
yugi,https://wetter.com/indonesien/yugi/ID1621149.html,-7.6167,139.45,Asia/Jayapura,,True
getentiri,https://wetter.com/indonesien/getentiri/ID8527358.html,-6.5889,140.3461,Asia/Jayapura,,True
papis,https://wetter.com/indonesien/papis/ID2082501.html,-7.8667,140.6,Asia/Jayapura,,True
habeeyaman,https://wetter.com/indonesien/habeeyaman/ID1643511.html,-7.5833,139.1167,Asia/Jayapura,,True
bergur,https://wetter.com/indonesien/bergur/ID2082682.html,-7.9667,140.95,Asia/Jayapura,,True
muting,https://wetter.com/indonesien/muting/ID8527444.html,-7.3076,140.5578,Asia/Jayapura,,True
manngan,https://wetter.com/indonesien/manngan/ID1636312.html,-8.0333,139.3333,Asia/Jayapura,,True
yeem,https://wetter.com/indonesien/yeem/ID2082364.html,-7.7667,140.0,Asia/Jayapura,,True
agats,https://wetter.com/indonesien/agats/ID1651852.html,-5.5451,138.1352,Asia/Jayapura,,True
kaliki,https://wetter.com/indonesien/kaliki/ID2082593.html,-8.0333,140.2333,Asia/Jayapura,,True
wetau,https://wetter.com/indonesien/wetau/ID1621593.html,-7.9267,138.0806,Asia/Jayapura,,True
uwi,https://wetter.com/indonesien/uwi/ID1622510.html,-7.9667,139.9667,Asia/Jayapura,,True
aan,https://wetter.com/indonesien/aan/ID1651941.html,-6.9333,139.9667,Asia/Jayapura,,True
wotap,https://wetter.com/indonesien/wotap/ID2082384.html,-5.7833,140.55,Asia/Jayapura,,True
mu,https://wetter.com/indonesien/mu/ID1634945.html,-7.6,139.7333,Asia/Jayapura,,True
yuli,https://wetter.com/indonesien/yuli/ID2082357.html,-7.8,140.85,Asia/Jayapura,,True
malifud,https://wetter.com/indonesien/malifud/ID8726235.html,0.3638,127.4228,Asia/Jayapura,,True
tanah-merah,https://wetter.com/indonesien/tanah-merah/ID2082430.html,-6.0976,140.3065,Asia/Jayapura,,True
nezhdaninskoe,https://wetter.com/russland/nezhdaninskoe/RU6930488.html,62.5052,139.051,Asia/Khandyga,,True
chandyga,https://wetter.com/russland/chandyga/RU2022773.html,62.6533,135.5667,Asia/Khandyga,,True
sech-on,https://wetter.com/nordkorea/sech-on/KP6305713.html,42.5772,129.837,Asia/Pyongyang,,True
musan-up,https://wetter.com/nordkorea/musan-up/KP2042738.html,42.2261,129.2078,Asia/Pyongyang,,True
namyang,https://wetter.com/nordkorea/namyang/KP2042503.html,42.9511,129.8589,Asia/Pyongyang,,True
hudo-ri,https://wetter.com/nordkorea/hudo-ri/KP2044021.html,40.1142,124.7161,Asia/Pyongyang,,True
yonbongsa,https://wetter.com/nordkorea/yonbongsa/KP2049241.html,42.7197,129.9295,Asia/Pyongyang,,True
chongju,https://wetter.com/nordkorea/chongju/KP1878389.html,39.6933,125.2103,Asia/Pyongyang,,True
songgotchi-dong,https://wetter.com/nordkorea/songgotchi-dong/KP2054656.html,40.0953,126.1375,Asia/Pyongyang,,True
soal-li,https://wetter.com/nordkorea/soal-li/KP2055535.html,40.9167,127.3186,Asia/Pyongyang,,True
song-dong,https://wetter.com/nordkorea/song-dong/KP2040643.html,41.1003,126.3364,Asia/Pyongyang,,True
irak,https://wetter.com/nordkorea/irak/KP6383825.html,40.5392,128.31,Asia/Pyongyang,,True
yusong-ni,https://wetter.com/nordkorea/yusong-ni/KP2038822.html,40.4284,125.6083,Asia/Pyongyang,,True
yongdaech-am,https://wetter.com/nordkorea/yongdaech-am/KP2054713.html,40.0758,126.1425,Asia/Pyongyang,,True
songha-rodongjagu,https://wetter.com/nordkorea/songha-rodongjagu/KP2040605.html,40.7962,126.5782,Asia/Pyongyang,,True
taean-dong,https://wetter.com/nordkorea/taean-dong/KP6282703.html,40.8331,126.23,Asia/Pyongyang,,True
ungnam-dong,https://wetter.com/nordkorea/ungnam-dong/KP2039563.html,41.1981,129.1986,Asia/Pyongyang,,True
ujung-ni,https://wetter.com/nordkorea/ujung-ni/KP2039618.html,40.6203,125.6367,Asia/Pyongyang,,True
such-im-ch-am,https://wetter.com/nordkorea/such-im-ch-am/KP6302265.html,40.9345,126.6237,Asia/Pyongyang,,True
panghyon-dong,https://wetter.com/nordkorea/panghyon-dong/KP1872726.html,39.8872,125.2414,Asia/Pyongyang,,True
kusong,https://wetter.com/nordkorea/kusong/KP1875107.html,39.9811,125.2447,Asia/Pyongyang,,True
inp-yong,https://wetter.com/nordkorea/inp-yong/KP1879606.html,39.9081,125.3114,Asia/Pyongyang,,True
an-toegogae,https://wetter.com/nordkorea/an-toegogae/KP1892042.html,39.9628,125.4642,Asia/Pyongyang,,True
mubang-dong,https://wetter.com/nordkorea/mubang-dong/KP2048753.html,40.03,125.9092,Asia/Pyongyang,,True
yonsa-up,https://wetter.com/nordkorea/yonsa-up/KP2038902.html,41.9081,129.0111,Asia/Pyongyang,,True
in-gol,https://wetter.com/nordkorea/in-gol/KP6281690.html,40.0653,124.6169,Asia/Pyongyang,,True
iui-dong,https://wetter.com/nordkorea/iui-dong/KP2048748.html,40.0459,125.9914,Asia/Pyongyang,,True
k-ungangnamp-um,https://wetter.com/nordkorea/k-ungangnamp-um/KP1875262.html,39.5,124.7,Asia/Pyongyang,,True
undok,https://wetter.com/nordkorea/undok/KP2039589.html,42.5188,130.3348,Asia/Pyongyang,,True
kimch-aek-si,https://wetter.com/nordkorea/kimch-aek-si/KP2043478.html,40.6689,129.1897,Asia/Pyongyang,,True
namsan,https://wetter.com/nordkorea/namsan/KP12088116.html,42.2275,129.2541,Asia/Pyongyang,,True
onsong,https://wetter.com/nordkorea/onsong/KP2042267.html,42.9572,129.9933,Asia/Pyongyang,,True
aoji,https://wetter.com/nordkorea/aoji/KP2045311.html,42.5245,130.3972,Asia/Pyongyang,,True
kyongsong,https://wetter.com/nordkorea/kyongsong/KP2042987.html,41.5878,129.6061,Asia/Pyongyang,,True
ranam,https://wetter.com/nordkorea/ranam/KP2042498.html,41.7136,129.6844,Asia/Pyongyang,,True
hoeryong,https://wetter.com/nordkorea/hoeryong/KP2044091.html,42.4411,129.746,Asia/Pyongyang,,True
chungbong,https://wetter.com/nordkorea/chungbong/KP6305686.html,42.5776,129.8844,Asia/Pyongyang,,True
kyongwon,https://wetter.com/nordkorea/kyongwon/KP2042985.html,42.812,130.1653,Asia/Pyongyang,,True
sang-dong,https://wetter.com/nordkorea/sang-dong/KP6400219.html,40.5522,127.6981,Asia/Pyongyang,,True
hahoe-dong,https://wetter.com/nordkorea/hahoe-dong/KP12083759.html,42.5042,130.4952,Asia/Pyongyang,,True
ch-ongjin,https://wetter.com/nordkorea/ch-ongjin/KPXY00002.html,41.7956,129.7758,Asia/Pyongyang,,True
chungdori,https://wetter.com/nordkorea/chungdori/KP6305369.html,42.4273,129.7634,Asia/Pyongyang,,True
komusan-il-tong,https://wetter.com/nordkorea/komusan-il-tong/KP2050500.html,42.1091,129.7,Asia/Pyongyang,,True
naesandongson-dong,https://wetter.com/nordkorea/naesandongson-dong/KP2042661.html,41.0667,129.6333,Asia/Pyongyang,,True
haonp-o-ri,https://wetter.com/nordkorea/haonp-o-ri/KP2050559.html,41.6056,129.5714,Asia/Pyongyang,,True
p-ungin,https://wetter.com/nordkorea/p-ungin/KP12090378.html,42.9307,130.0499,Asia/Pyongyang,,True
puryong,https://wetter.com/nordkorea/puryong/KP2041702.html,42.0606,129.7117,Asia/Pyongyang,,True
ch-olchu-ri,https://wetter.com/nordkorea/ch-olchu-ri/KP2050494.html,42.3699,130.2704,Asia/Pyongyang,,True
ryongdang,https://wetter.com/nordkorea/ryongdang/KP12083823.html,42.7241,130.2263,Asia/Pyongyang,,True
kusade,https://wetter.com/nordkorea/kusade/KP2049861.html,41.3822,129.4008,Asia/Pyongyang,,True
paeryong,https://wetter.com/nordkorea/paeryong/KP2049746.html,41.0669,129.45,Asia/Pyongyang,,True
sungam-nodongjagu,https://wetter.com/nordkorea/sungam-nodongjagu/KP2040316.html,41.6697,129.6689,Asia/Pyongyang,,True
hongsu-gol,https://wetter.com/nordkorea/hongsu-gol/KP2052118.html,41.3806,129.4253,Asia/Pyongyang,,True
kilju,https://wetter.com/nordkorea/kilju/KP2043484.html,40.9642,129.3278,Asia/Pyongyang,,True
sambong,https://wetter.com/nordkorea/sambong/KP12083895.html,42.6887,129.7946,Asia/Pyongyang,,True
tokkil,https://wetter.com/nordkorea/tokkil/KP6305578.html,40.7589,129.5286,Asia/Pyongyang,,True
kogonwon,https://wetter.com/nordkorea/kogonwon/KP12083797.html,42.6631,130.2018,Asia/Pyongyang,,True
sohomi-dong,https://wetter.com/nordkorea/sohomi-dong/KP6305306.html,42.1127,130.1156,Asia/Pyongyang,,True
kwirak,https://wetter.com/nordkorea/kwirak/KP12084874.html,42.4932,130.3205,Asia/Pyongyang,,True
an-golch-on,https://wetter.com/nordkorea/an-golch-on/KP6302779.html,40.4792,128.9817,Asia/Pyongyang,,True
changch-ung-ni,https://wetter.com/nordkorea/changch-ung-ni/KP2045203.html,40.3432,128.6586,Asia/Pyongyang,,True
namjang,https://wetter.com/nordkorea/namjang/KP2042577.html,41.5708,129.6014,Asia/Pyongyang,,True
ukkarae-gol,https://wetter.com/nordkorea/ukkarae-gol/KP1867118.html,38.5853,127.5897,Asia/Pyongyang,,True
wonsan,https://wetter.com/nordkorea/wonsan/KP1866923.html,39.1528,127.4436,Asia/Pyongyang,,True
yongam,https://wetter.com/nordkorea/yongam/KP1889320.html,38.6489,126.7586,Asia/Pyongyang,,True
rimgan-ni,https://wetter.com/nordkorea/rimgan-ni/KP2043755.html,42.0974,129.0295,Asia/Pyongyang,,True
uijin-dong,https://wetter.com/nordkorea/uijin-dong/KP2039625.html,40.9752,126.4958,Asia/Pyongyang,,True
yugok,https://wetter.com/nordkorea/yugok/KP1948370.html,38.4917,127.6703,Asia/Pyongyang,,True
yongnu-ri,https://wetter.com/nordkorea/yongnu-ri/KP1866180.html,39.3947,127.2914,Asia/Pyongyang,,True
yul-tong,https://wetter.com/nordkorea/yul-tong/KP1948322.html,38.3819,127.5508,Asia/Pyongyang,,True
champ-o,https://wetter.com/nordkorea/champ-o/KP6305804.html,41.3597,129.3175,Asia/Pyongyang,,True
iwon-up,https://wetter.com/nordkorea/iwon-up/KP2043677.html,40.3231,128.6553,Asia/Pyongyang,,True
sohandae,https://wetter.com/nordkorea/sohandae/KP6400202.html,40.6761,127.5239,Asia/Pyongyang,,True
paep-ung-ni,https://wetter.com/nordkorea/paep-ung-ni/KP2042123.html,40.5978,125.3036,Asia/Pyongyang,,True
saajae,https://wetter.com/nordkorea/saajae/KP2049391.html,41.0746,127.4385,Asia/Pyongyang,,True
yaksu,https://wetter.com/nordkorea/yaksu/KP1866829.html,39.6283,124.6342,Asia/Pyongyang,,True
wonsan,https://wetter.com/nordkorea/wonsan/KP6269660.html,39.9353,125.1506,Asia/Pyongyang,,True
yomju-up,https://wetter.com/nordkorea/yomju-up/KP1866587.html,39.8933,124.5981,Asia/Pyongyang,,True
waya-dong,https://wetter.com/nordkorea/waya-dong/KP1891991.html,39.8086,125.6728,Asia/Pyongyang,,True
uiju,https://wetter.com/nordkorea/uiju/KP2039623.html,40.1994,124.5317,Asia/Pyongyang,,True
uihung-ni,https://wetter.com/nordkorea/uihung-ni/KP2049086.html,40.6103,125.2978,Asia/Pyongyang,,True
wonp-ungch-am,https://wetter.com/nordkorea/wonp-ungch-am/KP2048767.html,40.0683,125.5203,Asia/Pyongyang,,True
tapp-ung-ni,https://wetter.com/nordkorea/tapp-ung-ni/KP2040024.html,40.2436,125.2397,Asia/Pyongyang,,True
sungaegok,https://wetter.com/nordkorea/sungaegok/KP2040318.html,40.2094,124.5117,Asia/Pyongyang,,True
pukchil-lodongjagu,https://wetter.com/nordkorea/pukchil-lodongjagu/KP2041817.html,40.2019,125.7483,Asia/Pyongyang,,True
taeyu-rodongjagu,https://wetter.com/nordkorea/taeyu-rodongjagu/KP2040084.html,40.3053,125.5756,Asia/Pyongyang,,True
saodong-sansong-dong,https://wetter.com/nordkorea/saodong-sansong-dong/KP6270298.html,39.9078,125.9347,Asia/Pyongyang,,True
pongam,https://wetter.com/nordkorea/pongam/KP1872467.html,39.7292,124.6044,Asia/Pyongyang,,True
hongwon,https://wetter.com/nordkorea/hongwon/KP2044050.html,40.0253,127.9558,Asia/Pyongyang,,True
sinuiju,https://wetter.com/nordkorea/sinuiju/KP2040893.html,40.1006,124.3981,Asia/Pyongyang,,True
yongbyon,https://wetter.com/nordkorea/yongbyon/KP1866453.html,39.8133,125.8042,Asia/Pyongyang,,True
chonjangjin-dong,https://wetter.com/nordkorea/chonjangjin-dong/KP1878257.html,38.9667,125.7667,Asia/Pyongyang,,True
ch-onggye-dong,https://wetter.com/nordkorea/ch-onggye-dong/KP1932425.html,39.0805,125.7696,Asia/Pyongyang,,True
pjoengjang,https://wetter.com/nordkorea/pjoengjang/KPXY00001.html,39.0339,125.7543,Asia/Pyongyang,,True
p-yongso-dong,https://wetter.com/nordkorea/p-yongso-dong/KP1932408.html,39.0833,125.7494,Asia/Pyongyang,,True
haejigi,https://wetter.com/nordkorea/haejigi/KP6270090.html,39.1414,125.6897,Asia/Pyongyang,,True
hansa-dong,https://wetter.com/nordkorea/hansa-dong/KP1932377.html,39.1081,125.7592,Asia/Pyongyang,,True
konnae-gol,https://wetter.com/nordkorea/konnae-gol/KP1949991.html,38.9294,126.0492,Asia/Pyongyang,,True
masik-tong,https://wetter.com/nordkorea/masik-tong/KP1889226.html,39.1578,125.7391,Asia/Pyongyang,,True
hangsong-dong,https://wetter.com/nordkorea/hangsong-dong/KP1877376.html,38.9886,125.9722,Asia/Pyongyang,,True
chung-dong,https://wetter.com/nordkorea/chung-dong/KP1877944.html,39.0039,125.7981,Asia/Pyongyang,,True
ach-iul,https://wetter.com/nordkorea/ach-iul/KP1949957.html,38.8472,126.0819,Asia/Pyongyang,,True
k-unhant-o-gol,https://wetter.com/nordkorea/k-unhant-o-gol/KP1931535.html,38.725,126.0594,Asia/Pyongyang,,True
kangdong-up,https://wetter.com/nordkorea/kangdong-up/KP1876153.html,39.1425,126.0961,Asia/Pyongyang,,True
munsin-dong,https://wetter.com/nordkorea/munsin-dong/KP1874165.html,39.0167,125.8,Asia/Pyongyang,,True
hasong-dong,https://wetter.com/nordkorea/hasong-dong/KP1950206.html,39.1385,126.0848,Asia/Pyongyang,,True
chunghwa,https://wetter.com/nordkorea/chunghwa/KP1877872.html,38.8639,125.8,Asia/Pyongyang,,True
kkok-kol,https://wetter.com/nordkorea/kkok-kol/KP1901943.html,39.1705,125.9938,Asia/Pyongyang,,True
pyon-ch-on,https://wetter.com/nordkorea/pyon-ch-on/KP1890229.html,38.795,126.1544,Asia/Pyongyang,,True
sakchu-up,https://wetter.com/nordkorea/sakchu-up/KP2041533.html,40.3894,125.0467,Asia/Pyongyang,,True
