City,URL,Latitude,Longitude,Timezone,Error
coaldale,https://wetter.com/kanada/coaldale/CA5924417.html,49.7167,-112.6185,America/Edmonton,
olds,https://wetter.com/kanada/olds/CA6093347.html,51.7834,-114.102,America/Edmonton,
strathmore,https://wetter.com/kanada/strathmore/CA6158023.html,51.0501,-113.3852,America/Edmonton,
wetaskiwin,https://wetter.com/kanada/wetaskiwin/CA6179602.html,52.9668,-113.3687,America/Edmonton,
peace-river,https://wetter.com/kanada/peace-river/CA6100069.html,56.2372,-117.2918,America/Edmonton,
lloydminster,https://wetter.com/kanada/lloydminster/CA6058024.html,53.2724,-110.0226,America/Edmonton,
spruce-grove,https://wetter.com/kanada/spruce-grove/CA6154383.html,53.5334,-113.9187,America/Edmonton,
ponoka,https://wetter.com/kanada/ponoka/CA6109273.html,52.6768,-113.5815,America/Edmonton,
red-deer,https://wetter.com/kanada/red-deer/CA6118158.html,52.2668,-113.802,America/Edmonton,
whitecourt,https://wetter.com/kanada/whitecourt/CA6180285.html,54.1502,-115.6855,America/Edmonton,
stony-plain,https://wetter.com/kanada/stony-plain/CA6157536.html,53.5334,-114.0021,America/Edmonton,
st-albert,https://wetter.com/kanada/st-albert/CA6155033.html,53.6334,-113.6353,America/Edmonton,
morinville,https://wetter.com/kanada/morinville/CA6078636.html,53.8001,-113.652,America/Edmonton,
cold-lake,https://wetter.com/kanada/cold-lake/CA5925024.html,54.4653,-110.1815,America/Edmonton,
rocky-mountain-house,https://wetter.com/kanada/rocky-mountain-house/CA6126749.html,52.3668,-114.9188,America/Edmonton,
medicine-hat,https://wetter.com/kanada/medicine-hat/CA6071618.html,50.0393,-110.6766,America/Edmonton,
cranbrook,https://wetter.com/kanada/cranbrook/CA5931800.html,49.4999,-115.7688,America/Edmonton,
edson,https://wetter.com/kanada/edson/CA5946820.html,53.5835,-116.4356,America/Edmonton,
hay-river,https://wetter.com/kanada/hay-river/CA5972762.html,60.8156,-115.7999,America/Edmonton,
ulukhaktok,https://wetter.com/kanada/ulukhaktok/CA5976257.html,70.7364,-117.7716,America/Edmonton,
fort-providence,https://wetter.com/kanada/fort-providence/CA5955921.html,61.3503,-117.6528,America/Edmonton,
fort-smith,https://wetter.com/kanada/fort-smith/CA5955954.html,60.0044,-111.8887,America/Edmonton,
fort-resolution,https://wetter.com/kanada/fort-resolution/CA5955925.html,61.1707,-113.6727,America/Edmonton,
gameti,https://wetter.com/kanada/gameti/CA6115754.html,64.112,-117.353,America/Edmonton,
yellowknife,https://wetter.com/kanada/yellowknife/CA6185377.html,62.4541,-114.3725,America/Edmonton,
airdrie,https://wetter.com/kanada/airdrie/CA5882799.html,51.3001,-114.0353,America/Edmonton,
calgary,https://wetter.com/kanada/calgary/CA5913490.html,51.0501,-114.0853,America/Edmonton,
wainwright,https://wetter.com/kanada/wainwright/CA6175059.html,52.8348,-110.8534,America/Edmonton,
beaumont,https://wetter.com/kanada/beaumont/CA5896522.html,53.3501,-113.4187,America/Edmonton,
canmore,https://wetter.com/kanada/canmore/CA5914894.html,51.0834,-115.3521,America/Edmonton,
camrose,https://wetter.com/kanada/camrose/CA5914653.html,53.0168,-112.8353,America/Edmonton,
banff,https://wetter.com/kanada/banff/CA5892532.html,51.1762,-115.5698,America/Edmonton,
cochrane,https://wetter.com/kanada/cochrane/CA5924618.html,51.1834,-114.4687,America/Edmonton,
blackfalds,https://wetter.com/kanada/blackfalds/CA5902599.html,52.3834,-113.7853,America/Edmonton,
brooks,https://wetter.com/kanada/brooks/CA5909514.html,50.5834,-111.8851,America/Edmonton,
hinton,https://wetter.com/kanada/hinton/CA5975503.html,53.4001,-117.5857,America/Edmonton,
edmonton,https://wetter.com/kanada/edmonton/CA5946768.html,53.5501,-113.4687,America/Edmonton,
high-river,https://wetter.com/kanada/high-river/CA5975038.html,50.5834,-113.8687,America/Edmonton,
fort-mcmurray,https://wetter.com/kanada/fort-mcmurray/CA5955895.html,56.7268,-111.381,America/Edmonton,
grande-prairie,https://wetter.com/kanada/grande-prairie/CA5964347.html,55.1667,-118.8027,America/Edmonton,
okotoks,https://wetter.com/kanada/okotoks/CA6093010.html,50.7289,-113.9828,America/Edmonton,
taber,https://wetter.com/kanada/taber/CA6160919.html,49.787,-112.146,America/Edmonton,
mazatan,https://wetter.com/mexiko/mazatan/MX3996328.html,29.005,-110.1379,America/Hermosillo,
sahuaripa,https://wetter.com/mexiko/sahuaripa/MX3988265.html,29.0541,-109.234,America/Hermosillo,
pitiquito,https://wetter.com/mexiko/pitiquito/MX3992405.html,30.6766,-112.0547,America/Hermosillo,
navojoa,https://wetter.com/mexiko/navojoa/MX3995019.html,27.0703,-109.4437,America/Hermosillo,
magdalena-de-kino,https://wetter.com/mexiko/magdalena-de-kino/MX3996893.html,30.6279,-110.962,America/Hermosillo,
san-ignacio-rio-muerto,https://wetter.com/mexiko/san-ignacio-rio-muerto/MX3970558.html,27.4166,-110.2458,America/Hermosillo,
heroica-caborca,https://wetter.com/mexiko/heroica-caborca/MX4004887.html,30.7183,-112.1582,America/Hermosillo,
villa-hidalgo,https://wetter.com/mexiko/villa-hidalgo/MX3971332.html,30.1618,-109.3215,America/Hermosillo,
moctezuma-sonora,https://wetter.com/mexiko/moctezuma-sonora/MX3995647.html,29.8062,-109.6795,America/Hermosillo,
nacozari-de-garcia,https://wetter.com/mexiko/nacozari-de-garcia/MX3995157.html,30.3749,-109.689,America/Hermosillo,
tepache,https://wetter.com/mexiko/tepache/MX3982016.html,29.5328,-109.5313,America/Hermosillo,
ures-municipality,https://wetter.com/mexiko/ures-municipality/MX3980782.html,29.4271,-110.3876,America/Hermosillo,
sonoita,https://wetter.com/mexiko/sonoita/MX3982837.html,31.8617,-112.8513,America/Hermosillo,
huatabampo,https://wetter.com/mexiko/huatabampo/MX4004647.html,26.8261,-109.6422,America/Hermosillo,
san-luis-rio-colorado,https://wetter.com/mexiko/san-luis-rio-colorado/MX3985604.html,32.4561,-114.7719,America/Hermosillo,
santa-ana,https://wetter.com/mexiko/santa-ana/MX3984717.html,30.5408,-111.1189,America/Hermosillo,
trincheras,https://wetter.com/mexiko/trincheras/MX3999210.html,30.3981,-111.5302,America/Hermosillo,
rayon,https://wetter.com/mexiko/rayon/MX3988925.html,29.712,-110.5675,America/Hermosillo,
cananea,https://wetter.com/mexiko/cananea/MX4015700.html,30.987,-110.2906,America/Hermosillo,
guaymas,https://wetter.com/mexiko/guaymas/MX4005143.html,27.9193,-110.8976,America/Hermosillo,
cumpas,https://wetter.com/mexiko/cumpas/MX4012143.html,29.9959,-109.7809,America/Hermosillo,
arizpe,https://wetter.com/mexiko/arizpe/MX4018238.html,30.3369,-110.1665,America/Hermosillo,
yecora,https://wetter.com/mexiko/yecora/MX3979954.html,28.3715,-108.9278,America/Hermosillo,
empalme,https://wetter.com/mexiko/empalme/MX4006806.html,27.9617,-110.8141,America/Hermosillo,
carbo,https://wetter.com/mexiko/carbo/MX8764398.html,29.6831,-110.9562,America/Hermosillo,
ciudad-obregon,https://wetter.com/mexiko/ciudad-obregon/MX4013704.html,27.4864,-109.9408,America/Hermosillo,
altar,https://wetter.com/mexiko/altar/MX4018699.html,30.7154,-111.837,America/Hermosillo,
baviacora,https://wetter.com/mexiko/baviacora/MX4017249.html,29.7135,-110.1631,America/Hermosillo,
banamichi,https://wetter.com/mexiko/banamichi/MX4017582.html,30.0074,-110.2159,America/Hermosillo,
bacadehuachi,https://wetter.com/mexiko/bacadehuachi/MX4017837.html,29.8087,-109.1405,America/Hermosillo,
agua-prieta,https://wetter.com/mexiko/agua-prieta/MX4019260.html,31.3307,-109.5488,America/Hermosillo,
alamos,https://wetter.com/mexiko/alamos/MX4018904.html,27.0233,-108.9344,America/Hermosillo,
aconchi,https://wetter.com/mexiko/aconchi/MX4019764.html,29.8263,-110.2249,America/Hermosillo,
hermosillo,https://wetter.com/mexiko/hermosillo/MX4004898.html,29.1026,-110.9773,America/Hermosillo,
bacum,https://wetter.com/mexiko/bacum/MX4017758.html,27.5514,-110.0833,America/Hermosillo,
benjamin-hill,https://wetter.com/mexiko/benjamin-hill/MX4017152.html,30.169,-111.114,America/Hermosillo,
etchojoa,https://wetter.com/mexiko/etchojoa/MX4006388.html,26.9109,-109.6261,America/Hermosillo,
granados,https://wetter.com/mexiko/granados/MX4005715.html,29.862,-109.3102,America/Hermosillo,
naco,https://wetter.com/mexiko/naco/MX3995171.html,31.327,-109.9467,America/Hermosillo,
villa-juarez,https://wetter.com/mexiko/villa-juarez/MX3980161.html,27.1285,-109.8392,America/Hermosillo,
norman-wells,https://wetter.com/kanada/norman-wells/CA6089245.html,65.282,-126.8329,America/Inuvik,
tulita,https://wetter.com/kanada/tulita/CA6170056.html,64.9017,-125.5741,America/Inuvik,
fort-liard,https://wetter.com/kanada/fort-liard/CA5955887.html,60.2395,-123.4737,America/Inuvik,
inuvik,https://wetter.com/kanada/inuvik/CA5983607.html,68.3617,-133.7282,America/Inuvik,
tuktoyaktuk,https://wetter.com/kanada/tuktoyaktuk/CA6170031.html,69.4447,-133.0342,America/Inuvik,
nahanni-butte,https://wetter.com/kanada/nahanni-butte/CA6085532.html,61.0335,-123.3864,America/Inuvik,
tsiigehtchic,https://wetter.com/kanada/tsiigehtchic/CA6169740.html,67.4429,-133.7437,America/Inuvik,
wrigley,https://wetter.com/kanada/wrigley/CA6184824.html,63.2237,-123.4572,America/Inuvik,
paulatuk,https://wetter.com/kanada/paulatuk/CA6099793.html,69.351,-124.0689,America/Inuvik,
fort-good-hope,https://wetter.com/kanada/fort-good-hope/CA5955840.html,66.257,-128.6374,America/Inuvik,
aklavik,https://wetter.com/kanada/aklavik/CA5882953.html,68.2191,-135.0107,America/Inuvik,
fort-mcpherson,https://wetter.com/kanada/fort-mcpherson/CA5955898.html,67.4386,-134.8854,America/Inuvik,
fort-simpson,https://wetter.com/kanada/fort-simpson/CA5955953.html,61.8627,-121.3516,America/Inuvik,
tuxpan,https://wetter.com/mexiko/tuxpan/MX3980841.html,21.9422,-105.2987,America/Mazatlan,
ruiz,https://wetter.com/mexiko/ruiz/MX3988361.html,21.9511,-105.1438,America/Mazatlan,
san-pedro-lagunillas,https://wetter.com/mexiko/san-pedro-lagunillas/MX3985019.html,21.2192,-104.7523,America/Mazatlan,
la-penita-de-jaltomba,https://wetter.com/mexiko/la-penita-de-jaltomba/MX3992996.html,21.0388,-105.2479,America/Mazatlan,
santa-maria-del-oro,https://wetter.com/mexiko/santa-maria-del-oro/MX3984079.html,21.3339,-104.587,America/Mazatlan,
puga,https://wetter.com/mexiko/puga/MX3991323.html,21.5844,-104.8232,America/Mazatlan,
navarrete,https://wetter.com/mexiko/navarrete/MX3995038.html,21.6484,-105.1154,America/Mazatlan,
jalcocotan,https://wetter.com/mexiko/jalcocotan/MX4004161.html,21.4812,-105.0985,America/Mazatlan,
villa-hidalgo,https://wetter.com/mexiko/villa-hidalgo/MX3980168.html,21.7419,-105.231,America/Mazatlan,
santiago-ixcuintla,https://wetter.com/mexiko/santiago-ixcuintla/MX3983636.html,21.813,-105.2084,America/Mazatlan,
pantanal,https://wetter.com/mexiko/pantanal/MX3993514.html,21.4282,-104.8612,America/Mazatlan,
adolfo-ruiz-cortines,https://wetter.com/mexiko/adolfo-ruiz-cortines/MX4019727.html,25.75,-108.75,America/Mazatlan,
guamuchil,https://wetter.com/mexiko/guamuchil/MX4005297.html,25.4587,-108.0773,America/Mazatlan,
el-rosario,https://wetter.com/mexiko/el-rosario/MX3988416.html,22.9921,-105.857,America/Mazatlan,
el-dorado,https://wetter.com/mexiko/el-dorado/MX4009984.html,24.3228,-107.363,America/Mazatlan,
san-vicente,https://wetter.com/mexiko/san-vicente/MX3983481.html,21.9504,-105.2971,America/Mazatlan,
villa-mexico,https://wetter.com/mexiko/villa-mexico/MX3980146.html,24.8333,-112.1,America/Mazatlan,
todos-santos,https://wetter.com/mexiko/todos-santos/MX3981432.html,23.4469,-110.2231,America/Mazatlan,
villa-hidalgo,https://wetter.com/mexiko/villa-hidalgo/MX4021895.html,25.1461,-111.9322,America/Mazatlan,
santa-rosalia,https://wetter.com/mexiko/santa-rosalia/MX3983805.html,27.3404,-112.2671,America/Mazatlan,
santa-monica,https://wetter.com/mexiko/santa-monica/MX4021850.html,27.5441,-114.5205,America/Mazatlan,
san-simon,https://wetter.com/mexiko/san-simon/MX3984781.html,23.6581,-110.0456,America/Mazatlan,
el-sargento,https://wetter.com/mexiko/el-sargento/MX4022397.html,24.0835,-109.994,America/Mazatlan,
higuera-de-zaragoza,https://wetter.com/mexiko/higuera-de-zaragoza/MX4004850.html,25.9689,-109.3042,America/Mazatlan,
tecuala,https://wetter.com/mexiko/tecuala/MX3982168.html,22.3982,-105.4581,America/Mazatlan,
los-mochis,https://wetter.com/mexiko/los-mochis/MX3997479.html,25.793,-108.9981,America/Mazatlan,
san-luis-de-lozada,https://wetter.com/mexiko/san-luis-de-lozada/MX3985615.html,21.503,-104.7055,America/Mazatlan,
la-yesca,https://wetter.com/mexiko/la-yesca/MX3998730.html,21.3187,-104.0116,America/Mazatlan,
jala,https://wetter.com/mexiko/jala/MX4004170.html,21.1048,-104.4376,America/Mazatlan,
ahuacatlan,https://wetter.com/mexiko/ahuacatlan/MX4019089.html,21.0541,-104.484,America/Mazatlan,
autan,https://wetter.com/mexiko/autan/MX4017959.html,21.6897,-105.3075,America/Mazatlan,
ixtlan-del-rio,https://wetter.com/mexiko/ixtlan-del-rio/MX4004267.html,21.0391,-104.3712,America/Mazatlan,
compostela,https://wetter.com/mexiko/compostela/MX4013085.html,21.2378,-104.9001,America/Mazatlan,
amatlan-de-canas,https://wetter.com/mexiko/amatlan-de-canas/MX4018592.html,20.807,-104.4041,America/Mazatlan,
acaponeta,https://wetter.com/mexiko/acaponeta/MX4019819.html,22.494,-105.3637,America/Mazatlan,
choix,https://wetter.com/mexiko/choix/MX4014109.html,26.709,-108.3255,America/Mazatlan,
san-blas,https://wetter.com/mexiko/san-blas/MX3987544.html,21.5433,-105.2856,America/Mazatlan,
chihuahuita,https://wetter.com/mexiko/chihuahuita/MX3976938.html,26.1547,-109.055,America/Mazatlan,
badiraguato,https://wetter.com/mexiko/badiraguato/MX4017743.html,25.3653,-107.5508,America/Mazatlan,
tepic,https://wetter.com/mexiko/tepic/MX3981941.html,21.5095,-104.8957,America/Mazatlan,
san-ignacio,https://wetter.com/mexiko/san-ignacio/MX3986862.html,23.9411,-106.4247,America/Mazatlan,
isla-del-bosque,https://wetter.com/mexiko/isla-del-bosque/MX3976232.html,22.7331,-105.8456,America/Mazatlan,
juan-jose-rios,https://wetter.com/mexiko/juan-jose-rios/MX4005864.html,25.7578,-108.8242,America/Mazatlan,
el-rosario,https://wetter.com/mexiko/el-rosario/MX4007812.html,24.2556,-107.1828,America/Mazatlan,
cosala,https://wetter.com/mexiko/cosala/MX4012707.html,24.415,-106.6907,America/Mazatlan,
san-juanico,https://wetter.com/mexiko/san-juanico/MX4022043.html,26.2561,-112.4802,America/Mazatlan,
san-blas,https://wetter.com/mexiko/san-blas/MX3987538.html,26.0802,-108.7611,America/Mazatlan,
mocorito,https://wetter.com/mexiko/mocorito/MX3995652.html,25.482,-107.9201,America/Mazatlan,
jesus-maria,https://wetter.com/mexiko/jesus-maria/MX3995013.html,22.2506,-104.5179,America/Mazatlan,
las-varas,https://wetter.com/mexiko/las-varas/MX3999162.html,21.1802,-105.136,America/Mazatlan,
rosamorada,https://wetter.com/mexiko/rosamorada/MX3988421.html,22.1221,-105.2064,America/Mazatlan,
san-felipe-aztatan,https://wetter.com/mexiko/san-felipe-aztatan/MX3987245.html,22.3837,-105.4198,America/Mazatlan,
guasave,https://wetter.com/mexiko/guasave/MX4005219.html,25.5675,-108.4676,America/Mazatlan,
las-compuertas,https://wetter.com/mexiko/las-compuertas/MX4013081.html,25.842,-109.0198,America/Mazatlan,
la-picota,https://wetter.com/mexiko/la-picota/MX4000823.html,25.0844,-111.2324,America/Mazatlan,
san-dionisio-quepo,https://wetter.com/mexiko/san-dionisio-quepo/MX3991173.html,25.3232,-111.323,America/Mazatlan,
atonalisco,https://wetter.com/mexiko/atonalisco/MX4018018.html,21.6655,-104.8395,America/Mazatlan,
navolato,https://wetter.com/mexiko/navolato/MX3995017.html,24.7661,-107.7023,America/Mazatlan,
sinaloa-de-leyva,https://wetter.com/mexiko/sinaloa-de-leyva/MX3983032.html,25.8219,-108.2226,America/Mazatlan,
ojo-de-agua-de-palmillas,https://wetter.com/mexiko/ojo-de-agua-de-palmillas/MX3976175.html,22.6197,-105.6039,America/Mazatlan,
la-trinidad,https://wetter.com/mexiko/la-trinidad/MX3998956.html,25.7337,-108.4841,America/Mazatlan,
el-fuerte,https://wetter.com/mexiko/el-fuerte/MX4009788.html,26.4169,-108.6183,America/Mazatlan,
escuinapa,https://wetter.com/mexiko/escuinapa/MX4006622.html,22.8328,-105.7777,America/Mazatlan,
villa-union,https://wetter.com/mexiko/villa-union/MX3980125.html,23.1899,-106.2195,America/Mazatlan,
villa-juarez,https://wetter.com/mexiko/villa-juarez/MX4015938.html,24.6587,-107.5406,America/Mazatlan,
boca-de-la-sierra,https://wetter.com/mexiko/boca-de-la-sierra/MX4022440.html,23.3879,-109.8173,America/Mazatlan,
el-pescadero,https://wetter.com/mexiko/el-pescadero/MX4022368.html,23.3642,-110.1683,America/Mazatlan,
el-ojo-de-agua,https://wetter.com/mexiko/el-ojo-de-agua/MX3994369.html,26.3274,-111.9844,America/Mazatlan,
ciudad-insurgentes,https://wetter.com/mexiko/ciudad-insurgentes/MX4011574.html,25.2635,-111.7744,America/Mazatlan,
el-barranco,https://wetter.com/mexiko/el-barranco/MX4022396.html,23.3496,-110.0039,America/Mazatlan,
bahia-asuncion,https://wetter.com/mexiko/bahia-asuncion/MX4021921.html,27.1423,-114.2958,America/Mazatlan,
cabo-san-lucas,https://wetter.com/mexiko/cabo-san-lucas/MX3985710.html,22.8909,-109.9124,America/Mazatlan,
calagua,https://wetter.com/mexiko/calagua/MX4022105.html,26.3557,-111.8331,America/Mazatlan,
mazatlan,https://wetter.com/mexiko/mazatlan/MX3996322.html,23.2329,-106.4062,America/Mazatlan,
leyva-solano,https://wetter.com/mexiko/leyva-solano/MX3976775.html,25.6616,-108.637,America/Mazatlan,
culiacan,https://wetter.com/mexiko/culiacan/MX4012176.html,24.7903,-107.3878,America/Mazatlan,
ahome,https://wetter.com/mexiko/ahome/MX4019098.html,25.9199,-109.1732,America/Mazatlan,
campo-balbuena,https://wetter.com/mexiko/campo-balbuena/MX4015968.html,24.7469,-107.5498,America/Mazatlan,
zacualpan,https://wetter.com/mexiko/zacualpan/MX3979819.html,21.2472,-105.1657,America/Mazatlan,
yago,https://wetter.com/mexiko/yago/MX3979983.html,21.836,-105.0645,America/Mazatlan,
xalisco,https://wetter.com/mexiko/xalisco/MX4004159.html,21.451,-104.8983,America/Mazatlan,
maripa,https://wetter.com/mexiko/maripa/MX3996543.html,25.8637,-108.1574,America/Mazatlan,
angostura,https://wetter.com/mexiko/angostura/MX4018499.html,25.3659,-108.1611,America/Mazatlan,
chametla,https://wetter.com/mexiko/chametla/MX4014579.html,22.8775,-105.9575,America/Mazatlan,
la-cruz,https://wetter.com/mexiko/la-cruz/MX4002745.html,23.9213,-106.8925,America/Mazatlan,
tamazula,https://wetter.com/mexiko/tamazula/MX3982573.html,25.4464,-108.4553,America/Mazatlan,
topolobampo,https://wetter.com/mexiko/topolobampo/MX3981345.html,25.6008,-109.0523,America/Mazatlan,
los-angeles,https://wetter.com/mexiko/los-angeles/MX3998147.html,25.6029,-108.481,America/Mazatlan,
villa-de-costa-rica,https://wetter.com/mexiko/villa-de-costa-rica/MX4012693.html,24.5917,-107.3884,America/Mazatlan,
ejido-mayocoba,https://wetter.com/mexiko/ejido-mayocoba/MX3996349.html,25.9382,-109.2213,America/Mazatlan,
san-carlos,https://wetter.com/mexiko/san-carlos/MX4022141.html,24.9007,-111.6732,America/Mazatlan,
ciudad-constitucion,https://wetter.com/mexiko/ciudad-constitucion/MX4013723.html,25.0321,-111.6626,America/Mazatlan,
plutarco-elias-calles,https://wetter.com/mexiko/plutarco-elias-calles/MX4022365.html,23.221,-110.1426,America/Mazatlan,
san-bruno,https://wetter.com/mexiko/san-bruno/MX3987513.html,27.1608,-112.159,America/Mazatlan,
punta-prieta,https://wetter.com/mexiko/punta-prieta/MX3991261.html,27.0157,-114.0429,America/Mazatlan,
la-ventana,https://wetter.com/mexiko/la-ventana/MX3998853.html,24.0518,-109.9892,America/Mazatlan,
mulege,https://wetter.com/mexiko/mulege/MX3995236.html,26.8914,-111.9826,America/Mazatlan,
loreto,https://wetter.com/mexiko/loreto/MX3998287.html,26.0122,-111.3489,America/Mazatlan,
san-jose-del-cabo,https://wetter.com/mexiko/san-jose-del-cabo/MX3986172.html,23.0541,-109.7037,America/Mazatlan,
puerto-alcatraz,https://wetter.com/mexiko/puerto-alcatraz/MX4022098.html,24.5049,-111.8461,America/Mazatlan,
san-pedro-mexico,https://wetter.com/mexiko/san-pedro-mexico/MX4022422.html,23.9707,-109.8967,America/Mazatlan,
san-juan-de-la-costa,https://wetter.com/mexiko/san-juan-de-la-costa/MX3985884.html,24.3736,-110.6898,America/Mazatlan,
puerto-escondido,https://wetter.com/mexiko/puerto-escondido/MX3991361.html,25.813,-111.3125,America/Mazatlan,
san-ignacio,https://wetter.com/mexiko/san-ignacio/MX4022217.html,24.7245,-111.3059,America/Mazatlan,
los-cerritos,https://wetter.com/mexiko/los-cerritos/MX3997974.html,25.1897,-111.4151,America/Mazatlan,
la-cuesta-de-la-palma,https://wetter.com/mexiko/la-cuesta-de-la-palma/MX4001025.html,23.2639,-109.7585,America/Mazatlan,
rincon-de-guayabitos,https://wetter.com/mexiko/rincon-de-guayabitos/MX3988681.html,21.0232,-105.2705,America/Mazatlan,
los-barriles,https://wetter.com/mexiko/los-barriles/MX3998075.html,23.6827,-109.6995,America/Mazatlan,
guerrero-negro,https://wetter.com/mexiko/guerrero-negro/MX4021858.html,27.9601,-114.0559,America/Mazatlan,
la-paz,https://wetter.com/mexiko/la-paz/MX4000900.html,24.1423,-110.3132,America/Mazatlan,
la-ventana,https://wetter.com/mexiko/la-ventana/MX4022076.html,26.4686,-112.1514,America/Mazatlan,
punta-banderitas,https://wetter.com/mexiko/punta-banderitas/MX4022080.html,24.8667,-112.1167,America/Mazatlan,
la-trinidad,https://wetter.com/mexiko/la-trinidad/MX3981016.html,23.3883,-109.5639,America/Mazatlan,
bisbee,https://wetter.com/vereinigte-staaten/bisbee/US5284905.html,31.4482,-109.9284,America/Phoenix,
avondale,https://wetter.com/vereinigte-staaten/avondale/US5552301.html,33.4356,-112.3496,America/Phoenix,
casa-grande,https://wetter.com/vereinigte-staaten/casa-grande/US5288636.html,32.8795,-111.7574,America/Phoenix,
prescott,https://wetter.com/vereinigte-staaten/prescott/US5309842.html,34.54,-112.4685,America/Phoenix,
mesa,https://wetter.com/vereinigte-staaten/mesa/US5304391.html,33.4223,-111.8226,America/Phoenix,
ahwatukee-foothills,https://wetter.com/vereinigte-staaten/ahwatukee-foothills/US5552450.html,33.3417,-111.984,America/Phoenix,
saint-johns,https://wetter.com/vereinigte-staaten/saint-johns/US5312595.html,34.5059,-109.3609,America/Phoenix,
parker,https://wetter.com/vereinigte-staaten/parker/US5308116.html,34.15,-114.2891,America/Phoenix,
nogales,https://wetter.com/vereinigte-staaten/nogales/US5306611.html,31.3404,-110.9343,America/Phoenix,
phoenix,https://wetter.com/vereinigte-staaten/phoenix/US5308655.html,33.4484,-112.074,America/Phoenix,
sierra-vista,https://wetter.com/vereinigte-staaten/sierra-vista/US5314328.html,31.5545,-110.3037,America/Phoenix,
lake-havasu-city,https://wetter.com/vereinigte-staaten/lake-havasu-city/US5301388.html,34.4839,-114.3225,America/Phoenix,
prescott-valley,https://wetter.com/vereinigte-staaten/prescott-valley/US5309858.html,34.61,-112.3157,America/Phoenix,
scottsdale,https://wetter.com/vereinigte-staaten/scottsdale/US5313457.html,33.5092,-111.899,America/Phoenix,
safford,https://wetter.com/vereinigte-staaten/safford/US5312476.html,32.834,-109.7076,America/Phoenix,
surprise,https://wetter.com/vereinigte-staaten/surprise/US5316428.html,33.6306,-112.3332,America/Phoenix,
tucson,https://wetter.com/vereinigte-staaten/tucson/US5318313.html,32.2217,-110.9265,America/Phoenix,
tempe-junction,https://wetter.com/vereinigte-staaten/tempe-junction/US5317071.html,33.4142,-111.9435,America/Phoenix,
yuma,https://wetter.com/vereinigte-staaten/yuma/US5322053.html,32.7253,-114.6244,America/Phoenix,
maricopa,https://wetter.com/vereinigte-staaten/maricopa/US5303752.html,33.0581,-112.0476,America/Phoenix,
peoria,https://wetter.com/vereinigte-staaten/peoria/US5308480.html,33.5806,-112.2374,America/Phoenix,
kingman,https://wetter.com/vereinigte-staaten/kingman/US5301067.html,35.1894,-114.053,America/Phoenix,
flagstaff,https://wetter.com/vereinigte-staaten/flagstaff/US5294810.html,35.1981,-111.6513,America/Phoenix,
goodyear,https://wetter.com/vereinigte-staaten/goodyear/US5296266.html,33.4353,-112.3582,America/Phoenix,
florence,https://wetter.com/vereinigte-staaten/florence/US5294902.html,33.0315,-111.3873,America/Phoenix,
clifton,https://wetter.com/vereinigte-staaten/clifton/US5290124.html,33.0509,-109.2962,America/Phoenix,
bullhead-city,https://wetter.com/vereinigte-staaten/bullhead-city/US5287565.html,35.1478,-114.5683,America/Phoenix,
deer-valley,https://wetter.com/vereinigte-staaten/deer-valley/US5292387.html,33.6839,-112.1349,America/Phoenix,
casas-adobes,https://wetter.com/vereinigte-staaten/casas-adobes/US5288661.html,32.3234,-110.9951,America/Phoenix,
chandler,https://wetter.com/vereinigte-staaten/chandler/US5289282.html,33.3062,-111.8413,America/Phoenix,
apache-junction,https://wetter.com/vereinigte-staaten/apache-junction/US5551535.html,33.4151,-111.5496,America/Phoenix,
buckeye,https://wetter.com/vereinigte-staaten/buckeye/US5287262.html,33.3703,-112.5838,America/Phoenix,
oro-valley,https://wetter.com/vereinigte-staaten/oro-valley/US5307540.html,32.3909,-110.9665,America/Phoenix,
glendale,https://wetter.com/vereinigte-staaten/glendale/US5295985.html,33.5387,-112.186,America/Phoenix,
gilbert,https://wetter.com/vereinigte-staaten/gilbert/US5295903.html,33.3528,-111.789,America/Phoenix,
tempe,https://wetter.com/vereinigte-staaten/tempe/US5317058.html,33.4148,-111.9093,America/Phoenix,
marana,https://wetter.com/vereinigte-staaten/marana/US5303705.html,32.4367,-111.2254,America/Phoenix,
globe,https://wetter.com/vereinigte-staaten/globe/US5296013.html,33.3942,-110.7865,America/Phoenix,
catalina-foothills,https://wetter.com/vereinigte-staaten/catalina-foothills/US5288786.html,32.2979,-110.9187,America/Phoenix,
holbrook,https://wetter.com/vereinigte-staaten/holbrook/US5284580.html,34.9023,-110.1582,America/Phoenix,
watson-lake,https://wetter.com/kanada/watson-lake/CA6176992.html,60.0635,-128.7089,America/Whitehorse,
teslin,https://wetter.com/kanada/teslin/CA6163081.html,60.1662,-132.7243,America/Whitehorse,
whitehorse,https://wetter.com/kanada/whitehorse/CA6180550.html,60.7161,-135.0538,America/Whitehorse,
mayo-road,https://wetter.com/kanada/mayo-road/CA6955561.html,60.9106,-135.221,America/Whitehorse,
mayo,https://wetter.com/kanada/mayo/CA6068416.html,63.5927,-135.8998,America/Whitehorse,
robinson-subdivision,https://wetter.com/kanada/robinson-subdivision/CA6125706.html,60.4692,-134.8335,America/Whitehorse,
haines-junction,https://wetter.com/kanada/haines-junction/CA5969025.html,60.7522,-137.5108,America/Whitehorse,
faro,https://wetter.com/kanada/faro/CA5951659.html,62.2305,-133.3533,America/Whitehorse,
